Time (s),x (km),y (km),z (km),vx (km/s),vy (km/s),vz (km/s)
1860.0,-2907.854463599023,1142.7502586747073,6480.856668816637,-6.925254502803009,-0.4997723967881261,-2.834347300892317
1870.0,-2977.107008627053,1137.752534706826,6452.513195807713,-6.894131513868892,-0.5120033402897388,-2.9037124059593467
1880.0,-3046.0483237657418,1132.6325013039286,6423.4760717481195,-6.862294598413297,-0.5241703638975185,-2.9727150036139687
1890.0,-3114.6712697498747,1127.3907976649534,6393.74892171198,-6.829748465599181,-0.5362722099284603,-3.0413479611833854
1900.0,-3182.9687544058665,1122.0280755656688,6363.335442100147,-6.7964978985906335,-0.5483076319733646,-3.1096042099316787
1910.0,-3250.9337333917724,1116.544999245935,6332.23940000083,-6.762547753581482,-0.5602753950301227,-3.1774767458157136
1920.0,-3318.5592109275876,1110.9422452956337,6300.464632542674,-6.727902958815857,-0.5721742756342199,-3.244958630225258
1930.0,-3385.8382405157463,1105.2205025392916,6268.015046240421,-6.692568513601003,-0.5840030619864431,-3.3120429907072513
1940.0,-3452.763925651756,1099.3804719194272,6234.8946163333485,-6.656549487312634,-0.5957605540777796,-3.3787230216741304
1950.0,-3519.3294205248826,1093.4228663786494,6201.107386116607,-6.6198510183931205,-0.607445563811493,-3.4449919850961694
1960.0,-3585.527930708814,1087.3484107405345,6166.657466265646,-6.582478313342823,-0.6190569151223703,-3.510843211177755
1970.0,-3651.352713842242,1081.157841589311,6131.549034153869,-6.5444366457048435,-0.6305934440931261,-3.576270099017551
1980.0,-3716.7970802992904,1074.8519071483795,6095.786333163693,-6.505731355043511,-0.6420539990679588,-3.641266117252506
1990.0,-3781.8543938497255,1068.4313671577,6059.373671991168,-6.466367845916882,-0.6534374407632485,-3.7058248046856512
2000.0,-3846.5180723088943,1061.8969927500675,6022.315423944311,-6.426351586843565,-0.6647426423753916,-3.7699397708976656
2010.0,-3910.78158817733,1055.2495663263137,5984.616026235334,-6.38568810926415,-0.6759684896857675,-3.833604696842166
2020.0,-3974.638469269971,1048.4898814294559,5946.279979266913,-6.3443830064975435,-0.6871138811628301,-3.8968133354247003
2030.0,-4038.082299334947,1041.6187426178276,5907.311845912666,-6.302441932692508,-0.6981777280613238,-3.959559512065427
2040.0,-4101.106718661872,1034.6369653372144,5867.716250792012,-6.259870601774683,-0.7091589545186192,-4.021837125245465
2050.0,-4163.70542467962,1027.5453757920282,5827.497879539556,-6.216674786389393,-0.7200564976481686,-4.0836401470369035
